RegionID,FileName,LoopDepth,IterationSpace,BasicBlocks,IntArithmetic,FloatArithmetic,IntMultiply,FloatMultiply,IntDivision,FloatDivision,SpecialFunctions,FMAOperations,Loads,Stores,BytesRead,BytesWritten,StrideClass,IndirectAccesses,ReductionVars,FunctionCalls,ArraysAccessed,BranchCount,SerialTime,OpenMP3Time,OpenMP45ResidentTime,OpenMP45ObservedTime,OpenMP45IsolatedTime,OpenACCResidentTime,OpenACCObservedTime,OpenACCIsolatedTime
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_22.c,3,10648,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000023372,0.025782067,0.000016,0.000042,3.025521,0.000017,0.000051,3.075675
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_22.c,3,10648,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000023171,0.025995944,0.000016,0.000042,3.098767,0.000016,0.000044,3.054573
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_23.c,2,529,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000040118,0.040973883,0.000748,0.000870,3.042186,0.000119,0.000238,3.045305
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_23.c,3,12167,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000027493,0.026005358,0.000021,0.000061,3.045762,0.000020,0.000063,3.162028
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_23.c,3,12167,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000026807,0.025913548,0.000017,0.000043,3.122395,0.000018,0.000052,3.116059
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_23.c,3,12167,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000026431,0.025993656,0.000017,0.000045,3.012240,0.000017,0.000046,2.990370
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_24.c,2,576,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000042304,0.032569900,0.000750,0.000873,2.994164,0.000134,0.000262,3.123340
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_24.c,3,13824,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000031043,0.017981473,0.000021,0.000061,3.039284,0.000020,0.000067,3.169610
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_24.c,3,13824,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000030532,0.000028543,0.000016,0.000043,3.192058,0.000019,0.000066,3.137958
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_24.c,3,13824,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000030160,0.000033807,0.000016,0.000043,3.043016,0.000017,0.000048,3.171213
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_25.c,2,625,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000042144,0.011292193,0.000740,0.000862,3.037882,0.000121,0.000243,2.941432
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_25.c,3,15625,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000035033,0.000064049,0.000019,0.000058,3.058307,0.000020,0.000064,3.177465
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_25.c,3,15625,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000034571,0.000071052,0.000017,0.000045,3.127742,0.000019,0.000052,3.167787
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_25.c,3,15625,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000034459,0.000079386,0.000016,0.000042,3.039886,0.000017,0.000046,3.157332
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_26.c,2,676,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000046849,0.029040065,0.000751,0.000878,3.150659,0.000133,0.000266,2.943357
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_26.c,3,17576,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000036057,0.025952276,0.000020,0.000061,3.116120,0.000020,0.000065,3.124442
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_26.c,3,17576,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000035919,0.018908981,0.000016,0.000043,3.117766,0.000019,0.000056,3.235354
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_26.c,3,17576,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000035390,0.025992882,0.000018,0.000046,3.035068,0.000019,0.000052,3.131334
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_27.c,2,729,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000053983,0.039654274,0.000747,0.000875,3.180611,0.000119,0.000265,3.044762
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_27.c,3,19683,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000044834,0.025489565,0.000021,0.000060,3.054000,0.000020,0.000065,3.159627
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_27.c,3,19683,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000044767,0.002942726,0.000017,0.000046,3.038967,0.000017,0.000052,3.112390
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_27.c,3,19683,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000044737,0.000035543,0.000017,0.000045,3.081837,0.000018,0.000048,2.999553
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_28.c,2,784,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000059176,0.028220013,0.000750,0.000879,3.038033,0.000118,0.000243,3.025683
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_28.c,3,21952,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000051033,0.025974285,0.000021,0.000061,3.136703,0.000020,0.000063,2.976042
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_28.c,3,21952,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000051603,0.025894403,0.000017,0.000045,3.001898,0.000019,0.000054,2.955514
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_28.c,3,21952,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000051282,0.025993641,0.000018,0.000047,3.109066,0.000019,0.000051,3.178468
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_29.c,2,841,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000060137,0.027737144,0.000727,0.000879,3.108863,0.000122,0.000248,2.973873
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_29.c,3,24389,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000057667,0.025300369,0.000021,0.000063,2.999941,0.000020,0.000065,3.042339
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_29.c,3,24389,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000057671,0.025913790,0.000017,0.000047,3.116421,0.000019,0.000055,3.183829
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_29.c,3,24389,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000057593,0.015997369,0.000018,0.000047,2.985888,0.000019,0.000051,3.044854
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_30.c,2,900,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000060536,0.027738888,0.000769,0.000904,3.058820,0.000122,0.000259,2.921236
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_30.c,3,27000,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000059303,0.026001725,0.000021,0.000062,3.044927,0.000020,0.000066,3.083598
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_30.c,3,27000,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000059288,0.025895342,0.000022,0.000052,3.162141,0.000018,0.000057,3.049906
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_30.c,3,27000,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000059407,0.025993962,0.000018,0.000049,3.068478,0.000019,0.000052,3.008587
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_31.c,2,961,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000064474,0.038423467,0.000749,0.000890,3.164004,0.000122,0.000265,3.015212
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_31.c,3,29791,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000072949,0.025997531,0.000029,0.000074,3.269095,0.000021,0.000069,3.160190
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_31.c,3,29791,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000072919,0.025905848,0.000018,0.000048,3.161420,0.000020,0.000057,3.120290
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_31.c,3,29791,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000072621,0.012025092,0.000018,0.000048,3.118848,0.000019,0.000053,3.008142
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_32.c,2,1024,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000039171,0.027902521,0.000752,0.000894,3.114698,0.000123,0.000263,3.174836
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_32.c,3,32768,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000032715,0.025263410,0.000022,0.000065,3.004756,0.000021,0.000068,3.005531
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_32.c,3,32768,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000032675,0.022912573,0.000018,0.000049,3.148243,0.000020,0.000059,2.983937
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_32.c,3,32768,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000032783,0.025999900,0.000018,0.000050,2.955079,0.000020,0.000053,2.976611
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_33.c,2,1089,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000083324,0.041172877,0.000750,0.000894,3.119359,0.000124,0.000266,3.125026
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_33.c,3,35937,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000090290,0.018030602,0.000022,0.000066,3.032124,0.000022,0.000071,3.126686
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_33.c,3,35937,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000089940,0.000033922,0.000018,0.000049,3.119102,0.000020,0.000058,3.017787
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_33.c,3,35937,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000089791,0.000040770,0.000017,0.000048,3.048640,0.000019,0.000052,3.168053
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_34.c,2,1156,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000045072,0.027756009,0.000752,0.000903,3.127145,0.000121,0.000267,3.212332
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_34.c,3,39304,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000039838,0.020160958,0.000022,0.000067,3.043543,0.000022,0.000072,3.186597
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_34.c,3,39304,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000039905,0.000034433,0.000021,0.000057,3.087995,0.000021,0.000061,3.008467
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_34.c,3,39304,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000039581,0.000045985,0.000020,0.000056,3.044494,0.000020,0.000055,3.160562
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_35.c,2,1225,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000099514,0.030195676,0.000765,0.000917,3.182644,0.000121,0.000267,3.031720
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_35.c,3,42875,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000120524,0.025996991,0.000022,0.000068,3.217660,0.000022,0.000070,3.068923
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_35.c,3,42875,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000125419,0.025885209,0.000019,0.000053,3.102285,0.000020,0.000059,3.042106
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_35.c,3,42875,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000120286,0.025992658,0.000018,0.000051,3.194529,0.000019,0.000053,3.208065
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_36.c,2,1296,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000087429,0.028776091,0.000748,0.000900,3.110205,0.000122,0.000268,2.960594
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_36.c,3,46656,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000108380,0.025970504,0.000022,0.000068,3.156765,0.000022,0.000071,3.210067
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_36.c,3,46656,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000122692,0.025889564,0.000020,0.000055,3.048037,0.000020,0.000061,3.040550
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_36.c,3,46656,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000107698,0.022013642,0.000019,0.000052,2.967810,0.000021,0.000058,3.192105
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_37.c,2,1369,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000095900,0.034419037,0.000766,0.000928,2.961674,0.000123,0.000274,2.976058
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_37.c,3,50653,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000117689,0.025992822,0.000023,0.000071,3.211798,0.000023,0.000073,3.008719
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_37.c,3,50653,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000117615,0.025909908,0.000019,0.000054,3.163886,0.000021,0.000061,3.118333
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_37.c,3,50653,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000117149,0.025989883,0.000019,0.000053,3.050525,0.000021,0.000058,3.118816
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_38.c,2,1444,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000105288,0.035679352,0.000747,0.000905,3.050236,0.000128,0.000284,3.057890
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_38.c,3,54872,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000140522,0.025372908,0.000023,0.000069,3.090744,0.000023,0.000075,3.031259
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_38.c,3,54872,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000140145,0.025919702,0.000019,0.000055,3.145580,0.000021,0.000063,3.122649
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_38.c,3,54872,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000139862,0.003035277,0.000019,0.000054,2.970528,0.000020,0.000058,3.048196
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_39.c,2,1521,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000122719,0.033213533,0.000757,0.000924,2.938473,0.000128,0.000290,3.054159
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_39.c,3,59319,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000151630,0.034997273,0.000023,0.000071,3.099120,0.000023,0.000076,3.159788
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_39.c,3,59319,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000151347,0.025906727,0.000019,0.000055,3.085455,0.000020,0.000064,2.994722
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_39.c,3,59319,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000160761,0.010032456,0.000019,0.000054,3.038000,0.000021,0.000060,3.058290
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_40.c,2,1600,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000129856,0.039010815,0.000744,0.000912,3.105277,0.000124,0.000292,3.118255
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_40.c,3,64000,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000183571,0.025978591,0.000024,0.000074,3.133700,0.000023,0.000077,3.156019
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_40.c,3,64000,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000178840,0.025896084,0.000020,0.000058,3.041895,0.000021,0.000065,3.124366
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_40.c,3,64000,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000190556,0.025993779,0.000019,0.000055,3.018360,0.000020,0.000059,3.113302
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_41.c,2,1681,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000129480,0.023204908,0.000771,0.000944,3.075244,0.000124,0.000290,3.104111
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_41.c,3,68921,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000177622,0.000047866,0.000024,0.000074,3.180906,0.000023,0.000078,3.121460
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_41.c,3,68921,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000177905,0.000042375,0.000020,0.000058,3.202401,0.000021,0.000065,3.044264
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_41.c,3,68921,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000176806,0.000047576,0.000021,0.000059,3.001458,0.000021,0.000062,3.019721
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_42.c,2,1764,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000143975,0.026805572,0.000751,0.000928,2.932214,0.000138,0.000348,3.003557
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_42.c,3,74088,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000212267,0.025315862,0.000025,0.000075,3.059661,0.000023,0.000078,3.050420
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_42.c,3,74088,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000206359,0.025897294,0.000020,0.000057,3.156616,0.000022,0.000069,3.144968
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_42.c,3,74088,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000208601,0.025996123,0.000021,0.000059,3.031475,0.000021,0.000064,2.980137
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_43.c,2,1849,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000140600,0.034804884,0.000753,0.000934,3.128301,0.000123,0.000295,3.010177
1,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_43.c,3,79507,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000217956,0.025876861,0.000023,0.000076,2.893552,0.000024,0.000080,3.001183
2,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_43.c,3,79507,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000205357,0.014974326,0.000020,0.000058,3.097309,0.000022,0.000068,3.111964
3,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_43.c,3,79507,7,3,1,0,1,0,0,0,1,3,1,24,8,2,0,0,0,3,0,0.000204582,0.000029925,0.000020,0.000057,3.214209,0.000022,0.000065,3.089184
0,/home/capc1/ProfitabilityTool-new-27-07-26/ProfitabilityTool/capc_dataset_work_zlSAdo/feature_variants/3mm_serial_N_44.c,2,1936,5,2,6,0,6,0,0,0,6,0,7,0,56,1,0,0,0,7,0,0.000152275,0.016279202,0.000754,0.000934,3.126244,0.000129,0.000305,3.035874
